ID;default payment next month;PAY_AMT6;PAY_AMT5;PAY_AMT4;PAY_AMT3;PAY_AMT2;PAY_AMT1;BILL_AMT6;BILL_AMT5;BILL_AMT4;BILL_AMT3;BILL_AMT2;BILL_AMT1;PAY_6;PAY_5;PAY_4;PAY_3;PAY_2;PAY_0;AGE;MARRIAGE;EDUCATION;SEX;LIMIT_BAL
26952;0;700;521;1000;2000;4000;0;14711;19439;38653;48714;49056;50179;0;0;0;0;2;1;42;1;2;1;50000
26953;0;3081;5500;8168;10300;12124;12000;97438;159545;291153;312567;305869;324628;0;0;0;0;0;0;41;1;2;1;310000
26954;0;2300;471;786;1144;1602;1714;23542;32706;45849;54977;63331;71656;0;0;0;0;0;0;44;1;2;1;200000
26955;0;8277;2483;3427;8000;13858;8299;2476;3417;7977;13817;8275;11873;-1;-1;-1;-1;-1;-1;34;1;1;1;430000
26956;0;173;112;1003;2029;1151;1810;3551;4585;8402;8132;10030;11671;0;0;0;0;0;0;40;1;2;1;240000
26957;0;3000;2363;3021;5055;5033;6050;83589;86285;119366;122037;154847;189003;0;0;0;0;0;0;44;2;2;1;360000
26958;0;4010;3000;3016;3000;3017;50042;70897;70861;70022;72950;75331;27268;0;0;0;0;0;0;35;1;2;1;380000
26959;0;1215;1209;1170;1506;1498;1467;34833;34122;33458;32450;31419;30425;0;0;0;0;0;0;41;1;3;1;190000
26960;0;2551;2400;3000;4089;3300;5900;67243;76222;85252;82329;122480;120198;0;0;0;0;0;0;34;1;1;1;350000
26961;0;1600;1500;1500;2700;4431;4010;39424;39457;67886;103276;102676;107793;0;0;0;0;0;0;37;1;3;1;110000
26962;0;2218;0;1308;1596;392;396;8;1304;1592;392;396;2196;-2;-2;-2;-2;-2;-2;32;1;2;1;180000
26963;0;4070;5728;7704;8891;7135;12245;5676;7659;8833;7062;12165;2240;-2;-2;-2;-2;-2;-2;35;1;1;1;400000
26964;0;28426;10138;5105;20089;10339;82392;27833;38743;52253;88195;82385;3938;0;0;0;0;-1;-1;35;2;1;1;500000
26965;0;0;0;0;780;390;390;0;780;780;390;390;390;0;0;-1;-1;-1;-1;48;1;2;1;170000
26966;1;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;-2;41;1;3;1;360000
26967;0;3000;2000;1000;2000;2488;3000;22962;27535;50054;57815;60193;58216;0;0;0;0;0;0;44;1;2;1;60000
26968;0;677;580;2001;2000;3000;2000;20491;20075;18541;16991;14236;43356;0;0;0;0;0;0;32;2;1;1;350000
26969;0;168816;13;54;3023;1077;1122;-2701;-232;4444;3823;7289;12988;-2;0;0;0;0;0;31;1;2;1;500000
26970;0;5000;5000;10000;20000;10120;5019;42500;38426;29582;47178;44734;48418;0;0;0;0;0;0;32;2;1;1;230000
26971;1;0;1000;700;5700;1600;1200;18978;18419;18318;13188;11770;11043;2;2;0;0;0;0;35;1;2;1;20000
26972;0;0;2000;2000;3000;2000;3000;8561;19734;17734;15535;14070;11278;0;0;0;0;0;0;37;1;2;1;240000
26973;0;8000;10000;5000;5000;3000;5000;59017;50064;50727;47256;45923;64786;0;0;0;0;0;0;42;2;2;1;440000
26974;0;15011;5184;10037;5069;5023;7009;50848;54986;65085;70375;70284;73215;0;0;0;0;0;0;31;2;3;1;250000
26975;1;1791;0;0;0;600;200;-1209;-918;-627;504;195;706;-2;-2;-1;-1;-1;-1;38;1;1;1;300000
26976;0;44338;1200;0;0;0;3000;1154;-46;-46;-46;-46;23638;-1;-2;-2;-2;1;1;28;2;2;1;180000
26977;0;3458;3144;24;6484;75260;3304;3130;3169;6468;75244;3288;167685;-1;0;-1;-1;-1;0;39;1;1;1;360000
26978;0;4000;5000;5000;6000;6012;6024;120772;122545;133477;143580;153457;162820;0;0;0;0;0;0;38;1;1;1;260000
26979;0;50771;0;0;0;0;0;52287;52287;56788;62890;68633;74477;0;0;2;3;4;5;42;2;1;1;80000
26980;0;0;2978;0;11754;19051;8875;2978;0;11700;18982;8843;5768;-1;-1;-1;-1;-1;-1;47;1;1;1;390000
26981;0;0;0;0;0;0;0;0;0;0;0;0;41300;-2;-2;-2;-2;0;0;42;1;3;1;250000
26982;0;4031;3038;5010;3098;5088;6000;66756;67825;83616;105282;103601;104028;0;0;0;0;0;0;43;2;2;1;100000
26983;0;7000;8000;7000;7000;7000;6000;179390;173854;170023;166062;161938;159094;0;0;0;0;0;0;44;1;3;1;170000
26984;0;22547;11872;12463;12176;51322;9543;11872;12463;12150;51322;9489;1366;-1;-1;-1;-1;-1;-1;45;1;1;1;500000
26985;0;13100;13000;12700;13100;16000;15050;360557;358471;359736;419988;416160;421227;0;0;0;0;0;0;36;1;2;1;410000
26986;0;0;0;0;0;0;0;0;0;0;0;0;2500;-2;-2;-2;-2;-1;-1;32;1;1;1;360000
26987;0;4382;4072;3892;6216;6170;291;4072;3892;6200;6161;291;24709;-2;-2;-2;-2;-2;-2;38;1;2;1;290000
26988;0;1500;29000;1000;1200;3200;27279;48250;20967;21365;22120;26343;1245;0;0;0;0;-1;0;44;1;2;1;80000
26989;0;0;0;0;8247;8844;9044;-4;-4;8178;8741;8797;8383;-2;-2;-2;-2;-2;-2;31;2;1;1;280000
26990;0;6010;5022;5036;45919;15011;10034;25408;27851;45895;43429;55638;69464;0;0;-1;0;0;0;40;1;2;1;360000
26991;0;390;390;390;390;390;390;390;390;390;390;390;390;-1;-1;-1;-1;-1;-1;44;1;2;1;100000
26992;0;1746;22000;1138;1415;1511;1577;49036;28613;28890;31106;40033;42188;0;0;0;0;0;0;31;2;2;1;80000
26993;0;5000;4000;3000;5004;7000;9000;25543;24750;30656;28116;58068;52674;0;0;0;0;0;0;46;2;1;1;80000
26994;0;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;1;45;1;1;1;180000
26995;0;647;4875;18285;15973;71577;37954;4841;17668;15283;70369;37077;43711;-1;-1;-1;-2;-1;-1;34;1;1;1;400000
26996;0;10184;10214;10214;29707;483;389;10163;10163;29646;481;388;18659;-2;-2;-2;-2;-2;-2;48;1;2;1;450000
26997;1;2600;2600;2600;2500;3000;2800;67007;65614;64682;63827;62423;61231;2;2;2;2;2;2;34;2;1;1;80000
26998;0;3041;2149;5023;30002;15065;3012;68876;71846;67772;51591;40120;41030;0;0;0;0;0;0;37;1;2;1;210000
26999;0;360;360;1440;360;360;360;360;1440;360;360;360;360;-1;-1;-1;-1;-1;-1;45;1;2;1;300000
27000;0;1917;2091;6254;4036;0;3842;2081;6209;4016;-20;3823;186;-2;-2;-2;-2;-2;-2;41;2;2;1;340000
27001;0;3000;10000;0;9000;3000;3000;77511;68661;70391;63100;61688;60290;2;2;0;0;0;0;30;2;1;1;110000
27002;0;10640;1000;3000;2000;2000;1200;7564;19526;8043;7471;6849;8988;0;0;0;0;0;0;41;1;2;1;50000
27003;0;2000;2000;4000;15000;2010;3010;26132;18433;19263;5622;9276;10288;0;0;0;0;0;0;40;1;2;1;20000
27004;0;2000;0;3000;3000;3000;3000;31385;32032;29521;26965;24367;22058;2;0;0;0;0;0;46;1;5;1;16000
27005;0;0;0;0;0;3000;3000;0;0;0;51400;49740;57937;-2;-2;0;0;0;0;31;2;1;1;60000
27006;1;1000;1000;2000;0;4000;0;25447;27454;25804;26574;22955;23633;0;0;2;2;2;1;31;2;1;1;70000
27007;0;8200;2000;0;4000;3000;3000;35514;34226;35087;31941;29424;27202;0;2;0;0;0;0;34;1;2;1;70000
27008;0;2929;12;29023;27888;12799;2328;11057;28951;26522;12457;2316;5454;0;-1;-1;-1;-1;-1;35;2;1;1;430000
27009;0;3000;1401;1316;2500;0;6000;37794;37746;59399;58147;61359;58538;0;0;0;2;0;0;39;2;2;1;60000
27010;0;0;43097;3563;8615;1894;6593;43097;3547;8604;1894;6581;28910;-1;-1;-1;-1;-1;-1;46;1;1;1;200000
27011;0;0;4500;0;1800;2000;500;51937;48237;49183;48328;47243;47675;2;2;2;2;3;1;39;1;2;1;160000
27012;0;90000;128;390;3000;3700;269;-63;73;6303;3627;127;205277;-2;0;0;-1;0;0;40;1;3;1;200000
27013;0;3326;3321;4256;4745;4787;4567;98163;120781;129863;129576;126860;124362;0;0;0;0;0;0;43;1;1;1;500000
27014;1;800;800;0;650;390;0;520;260;650;390;390;780;-1;2;-1;-1;2;-1;43;1;2;1;50000
27015;0;7517;7490;7404;7189;9656;7705;206221;202479;198681;217237;211453;209044;0;0;0;0;0;0;38;2;1;1;220000
27016;0;3000;10000;10000;10000;10000;8000;66120;81763;82825;76565;176624;178440;0;0;0;0;0;0;48;1;2;1;180000
27017;0;5017;8007;10004;5006;5006;6015;137519;132772;126416;125072;126982;124617;0;0;0;0;0;0;35;2;2;1;310000
27018;0;3000;4000;3500;2000;2135;3000;46878;43417;40427;39562;38040;35646;0;0;0;0;0;0;41;1;3;1;80000
27019;0;1000;620;1000;1267;2000;1736;17002;17410;47277;47010;45746;44756;0;0;0;0;0;0;37;2;2;1;50000
27020;0;2420;1111;5966;3262;5503;0;1111;5949;3259;5498;-5;-5;-1;-1;-1;-1;-2;-2;43;1;1;1;400000
27021;1;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;1;32;2;1;1;280000
27022;0;1147;1000;0;1739;1353;2787;11419;11400;11788;56267;159480;99573;0;2;0;0;0;0;32;2;1;1;100000
27023;0;6500;6500;7000;7007;7000;7200;179190;176253;181702;177597;196554;195639;0;0;0;0;0;0;42;1;2;1;350000
27024;0;1000;1000;1000;2000;4946;2000;8640;8148;8727;6862;3483;4520;0;0;0;0;0;0;41;2;3;1;10000
27025;0;3000;3000;3000;2582;2600;3251;74738;72913;71097;69674;93354;92590;0;0;0;0;0;2;35;2;2;1;100000
27026;0;13336;3006;11411;14371;4164;4890;3006;11411;14342;4157;4890;3833;-1;-1;-1;-1;-1;-1;38;1;1;1;240000
27027;0;0;0;0;1400;1656;0;0;0;1400;1656;0;0;-2;-2;-2;-2;-2;-2;46;1;1;1;500000
27028;1;0;930;0;0;0;0;930;150;150;150;150;150;-1;2;2;2;2;3;36;1;3;1;50000
27029;1;0;929;920;1500;1433;1500;26325;25806;26404;29312;28357;59867;0;0;0;0;0;0;33;1;2;1;30000
27030;0;150;7149;686;0;668;0;7149;686;0;668;0;2988;-2;-2;-2;-2;-2;-2;41;1;1;1;360000
27031;0;8000;7500;7500;11000;11500;11000;209309;205081;250942;246357;243445;236430;0;0;0;0;0;0;49;1;1;1;250000
27032;0;10000;0;20000;8186;6846;6847;315366;197985;185491;182514;193244;190074;2;0;0;0;0;0;29;2;2;1;260000
27033;0;2000;1000;1000;2000;18135;2068;7756;7613;7613;47574;31923;46850;0;0;0;0;0;0;40;1;3;1;50000
27034;0;7548;10000;10000;20000;10014;15;8276;5071;13069;4532;-1925;-509;-2;-2;-2;-2;-2;-2;33;2;2;1;550000
27035;1;111170;14064;13000;16100;0;19000;353113;354852;425345;428712;436968;426429;0;0;0;2;2;2;46;1;1;1;420000
27036;0;0;0;0;0;0;7000;0;0;0;0;134400;129902;-2;-2;-2;0;0;0;35;1;2;1;130000
27037;0;11010;11004;11120;13004;13004;15004;290003;320032;327229;332945;340055;345408;0;0;0;0;0;0;46;1;2;1;320000
27038;0;624;651;728;25105;1494;1263;18623;23201;41868;17257;16026;15019;0;0;0;0;0;0;47;2;3;1;50000
27039;0;3613;5478;5539;6286;6129;14000;5451;5512;6255;6099;13813;8918;-2;-2;-2;-2;-2;-2;45;1;1;1;310000
27040;1;366;297;457;301;361;655;297;457;301;361;655;1689;-2;-2;-2;-2;-2;-2;49;1;1;1;340000
27041;0;8302;30135;2528;4428;1721;30422;29987;2517;4408;1715;30002;22398;-1;-1;-1;-1;-1;-1;37;1;1;1;280000
27042;0;247;319;1000;2000;2000;4907;9779;9539;8766;6833;4907;207;0;0;0;0;-1;-1;32;1;1;1;250000
27043;0;2000;5000;2000;3500;4573;12660;50329;46473;72832;72408;76854;72185;0;0;0;0;0;0;40;3;2;1;80000
27044;1;2000;0;1241;0;5000;1500;-383;1241;0;4872;1496;-4;-1;-1;-1;-1;-1;1;29;2;3;1;230000
27045;0;3000;3000;0;1226;1500;140;1879;-1121;1226;500;140;16270;-1;-1;-1;-1;-1;0;37;2;2;1;330000
27046;0;0;12600;872;27000;1440;2155;12600;872;27000;1440;1656;-331;-2;-2;-2;-2;-2;-2;41;2;3;1;350000
27047;0;0;416;832;0;832;416;416;832;0;832;416;0;-1;-1;-1;-1;-1;1;35;2;1;1;280000
27048;1;1800;2500;2000;3500;4000;4000;43870;49288;53578;65336;74177;75384;0;0;0;0;0;2;36;2;1;1;140000
27049;0;2400;3000;2400;3000;3000;3400;63042;61167;60352;58917;57428;55544;2;2;2;2;2;2;43;1;3;1;130000
27050;1;4000;0;9000;6451;0;16000;99382;101278;187887;196933;200774;187487;2;0;0;2;0;0;35;1;2;1;200000
27051;0;0;4248;3612;2355;10200;6644;586;3612;2355;10190;5827;1695;-1;-1;-1;-1;-1;-1;37;2;1;1;280000
27052;0;8346;0;149;14536;390;1000;0;7446;14536;390;16300;16842;0;0;-1;-1;0;-1;36;2;3;1;20000
27053;0;609;605;584;1267;1563;1230;16678;16336;16019;15315;13982;12975;0;0;0;0;0;0;47;1;3;1;50000
27054;1;1108;2013;2550;1000;700;1500;27462;26022;24182;23873;23848;23027;2;2;2;2;2;2;28;1;3;1;30000
27055;0;600;200;1400;2000;2000;1800;8850;29450;37742;40855;51934;57505;0;0;0;0;0;0;32;2;5;1;60000
27056;0;0;3000;2000;1500;1650;2097;9990;6990;25864;39937;48752;47842;0;0;0;0;0;0;32;1;2;1;50000
27057;0;1587;720;710;1615;1626;0;20030;19993;19894;19853;18844;19450;0;0;0;0;2;1;46;1;3;1;20000
27058;1;0;0;0;3000;2500;2500;0;0;51400;49854;48435;46717;-2;0;0;0;0;0;38;1;1;1;100000
27059;0;390;390;390;1000;1254;1100;390;390;5314;4958;6630;19138;-1;-1;0;0;0;0;34;2;2;1;100000
27060;1;2822;2000;170;15436;497;169;10500;8500;15433;497;169;600;0;0;-1;-1;-1;-1;39;1;2;1;210000
27061;0;0;0;600;1000;1000;1000;0;30000;29400;28400;27400;26400;0;0;0;0;0;0;45;1;3;1;20000
27062;0;500;300;1000;11;300;870;381;1011;11;390;870;0;0;0;-1;0;-1;1;33;2;2;1;130000
27063;0;5890;5887;4442;5530;22429;7948;143663;144085;158720;157691;268030;293281;0;0;0;0;0;0;41;2;3;1;290000
27064;0;3020;5000;24672;0;3430;264;5408;672;-147;3430;264;10567;0;-1;-1;-1;-1;-1;45;2;1;1;40000
27065;0;1000;351;335;1137;1200;1158;19813;10123;10400;9919;9352;10146;0;0;0;0;0;0;33;1;2;1;10000
27066;0;4861;8719;18112;26674;34825;8975;8703;18088;26645;34635;8929;10027;-1;-1;-1;-1;-1;-1;39;2;2;1;360000
27067;1;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;1;44;1;3;1;210000
27068;0;10200;700;0;667;0;1000;603;53;517;-150;834;260;-1;2;-1;-1;-1;-1;39;2;1;1;230000
27069;1;0;1600;0;1900;1200;1500;14008;12578;13050;11312;10560;9501;2;2;0;0;0;2;35;1;2;1;60000
27070;0;15000;7000;2000;5000;20000;15000;79743;78623;130107;151713;147471;150359;0;0;0;0;0;0;35;2;1;1;150000
27071;0;3000;2500;2500;2000;2000;2000;33222;31393;29696;28472;27214;25949;0;0;0;0;0;0;44;2;1;1;230000
27072;1;288;0;0;0;0;0;300;450;450;450;450;450;2;3;3;2;2;3;35;2;1;1;110000
27073;0;10004;7;4;7;4;2935;-5813;-4430;-1944;-551;2925;1580;-2;-2;-2;-2;-2;-2;39;2;3;1;150000
27074;0;11325;5167;13115;22388;24692;38933;5167;13115;22381;24620;38899;17999;-1;-1;-1;-1;-1;-1;38;1;1;1;350000
27075;1;2000;2000;2000;3854;3900;4200;54866;53720;94122;92686;91542;90128;0;0;0;0;0;0;44;2;3;1;100000
27076;0;581;344;475;1367;3000;2856;13737;20478;65070;64594;63218;65342;0;0;0;0;0;0;30;2;2;1;200000
27077;0;12184;13129;8837;1009;6876;59;13129;8835;7756;6817;-59;541;-1;-1;0;-1;-2;-2;34;2;2;1;200000
27078;0;580;345;1241;1139;1160;1315;9856;10044;9722;10004;9159;9242;0;0;0;0;0;2;35;1;2;1;10000
27079;0;1189;1500;2000;2000;2300;3000;42629;50588;49682;49352;48205;46288;0;0;0;0;0;0;30;2;1;1;200000
27080;0;45;15000;3000;6000;11000;7200;137740;122740;205804;206312;198522;194548;0;0;0;0;0;0;34;1;2;1;240000
27081;0;60860;1827;1242;2287;2066;1827;-57060;1224;2278;2057;1818;2318;-2;-2;-2;-2;-2;-2;38;2;1;1;290000
27082;0;3000;3000;3100;7000;3500;3000;74182;78845;77505;72368;69998;73414;0;0;0;0;0;0;31;2;2;1;80000
27083;1;0;2400;2300;3000;5000;1200;58742;57405;56629;55132;50954;51193;2;2;2;2;2;2;39;1;2;1;80000
27084;0;4522;4318;6022;24709;9842;2563;4296;9398;23553;33619;31422;46758;-1;-1;-1;0;0;0;29;2;1;1;320000
27085;1;2660;7893;3000;0;4000;5000;93065;91535;91013;93890;92225;89592;0;0;2;2;2;1;39;1;3;1;140000
27086;0;2000;1366;2000;0;58197;0;38073;37710;50485;58197;1755;2178;0;0;2;-1;2;-1;32;2;2;1;60000
27087;0;0;0;2000;2000;2000;2000;0;100000;98000;96000;94000;92000;0;0;0;0;0;0;34;1;5;1;150000
27088;0;0;0;780;0;0;390;0;780;0;390;780;780;-1;-1;2;2;2;-1;39;1;3;1;20000
27089;1;0;0;0;0;5701;0;0;0;0;5701;0;3201;-2;-2;-1;-1;0;0;44;1;2;1;50000
27090;0;2111;1655;2000;2406;2549;2116;47471;51005;56737;56523;61331;66662;0;0;0;0;0;0;35;2;2;1;150000
27091;0;900;1000;1000;0;3300;1300;19695;19928;19533;20159;17139;16419;0;0;2;0;0;0;36;2;2;1;20000
27092;1;1618;1692;1663;3047;3055;3000;46049;48308;70583;79425;78255;77142;0;0;0;0;0;2;46;2;3;1;80000
27093;0;184;801;275;9182;1104;1000;8443;8989;9182;1104;815;630;0;0;-1;-1;-1;-1;36;1;2;1;50000
27094;0;0;0;0;0;6900;6561;0;0;0;153900;150621;189158;-2;-2;0;0;0;0;48;1;1;1;190000
27095;0;5500;6000;5500;7510;8031;6500;151119;161319;171572;175630;170290;170928;0;0;0;0;0;0;35;2;3;1;190000
27096;0;5000;49128;3000;3000;34050;54700;49128;3000;3000;34050;54700;44300;-1;-1;-1;-1;-1;-1;30;2;2;1;140000
27097;0;4000;4000;3200;4000;4000;4000;90264;87679;86812;84216;81539;78859;0;0;0;0;0;0;33;2;2;1;160000
27098;0;2138;7;3793;2014;1758;0;3040;3733;2886;1758;0;9238;0;-1;0;-1;-2;-2;35;1;1;1;580000
27099;0;1000;4716;177;0;0;0;4716;177;0;0;0;0;-1;-1;-2;-2;-2;1;43;1;1;1;500000
27100;0;2000;5000;3000;5000;4000;3000;48449;45288;64743;62681;61386;61105;0;0;0;0;0;0;38;1;2;1;130000
27101;0;4310;4274;2656;2106;1561;25576;4274;2656;2106;1561;25576;530;-1;-1;-1;-1;-1;-1;44;1;3;1;300000
27102;1;6399;8093;11000;8000;8613;244500;233304;234661;233586;236220;238058;114324;0;0;0;0;-1;1;45;1;2;1;300000
27103;0;856;856;856;856;856;856;856;856;856;856;856;1236;-1;-1;-1;-1;-1;-1;34;2;2;1;120000
27104;0;547;2204;90;301;0;0;2194;90;300;-1;-1;2895;-2;-2;-2;-2;-2;-2;30;2;1;1;220000
27105;0;0;0;0;780;0;390;0;0;780;0;390;390;-2;-1;-1;-1;-1;-1;44;1;2;1;10000
27106;1;2000;0;5100;2300;2000;1500;37382;38127;33602;31835;30333;29324;2;0;0;0;0;0;47;1;2;1;60000
27107;0;111;367;530;162;116;162;367;530;162;116;162;1437;-1;-1;-1;-1;-1;-1;32;2;3;1;150000
27108;0;2000;5000;2500;5012;5200;4442;39378;42897;123107;123746;126032;124391;0;0;0;0;0;0;41;2;2;1;130000
27109;0;1300;1500;1000;1500;2000;1500;25020;26198;28326;29209;27686;27984;0;0;0;0;0;0;49;1;3;1;210000
27110;0;830;3000;2000;2000;2000;2000;28092;27075;25353;23834;22199;20857;0;0;0;0;0;0;36;2;2;1;70000
27111;1;3225;0;2578;0;3300;2500;31520;32169;30096;30891;28053;25991;2;2;2;0;0;0;37;1;2;1;130000
27112;1;1500;0;1200;0;3000;0;13727;14096;13117;13633;10822;11300;2;2;2;2;2;1;46;1;3;1;70000
27113;1;119660;18063;20002;19001;19002;19020;43070;51391;52402;60762;65892;135437;0;0;0;0;0;0;48;1;6;1;260000
27114;0;3525;628;2000;2000;2500;4000;16821;16610;15177;54555;54050;50901;0;0;0;0;0;0;29;2;2;1;60000
27115;0;2000;7000;12013;1500;80004;4018;26567;23687;53978;88334;12633;9495;0;0;0;0;0;0;33;2;1;1;110000
27116;0;0;525;0;198;0;1427;525;0;198;0;1427;0;-1;-1;-1;-1;-1;1;33;1;2;1;230000
27117;0;8000;3500;93536;0;1991;0;95373;93536;1991;1991;0;0;0;-1;2;-1;-2;1;33;2;3;1;100000
27118;0;5506;6103;7006;7006;7506;8006;177338;187693;197096;207215;217735;226988;0;0;0;0;0;0;42;1;3;1;360000
27119;0;3463;0;4144;5667;2557;5126;0;4122;5648;2541;4176;3131;-1;-1;-1;-1;-1;-1;43;1;1;1;120000
27120;1;2000;562;1000;2000;2000;2000;15423;15419;14648;13185;11376;9552;0;0;0;0;0;0;41;2;3;1;230000
27121;0;4000;111338;2000;3000;1500;1500;136667;25718;23927;21423;20091;19057;0;0;0;0;0;0;31;2;2;1;150000
27122;1;0;0;0;0;2000;4009;0;0;0;10199;151659;153246;-2;-2;2;2;2;1;31;2;1;1;450000
27123;1;3900;4500;61923;0;7628;2500;122762;120660;63048;64813;58590;57504;3;2;2;2;2;2;31;2;1;1;150000
27124;0;5012;5024;5012;10041;5019;2579;36214;37409;41969;49176;56742;70317;0;0;0;0;0;0;41;1;1;1;170000
27125;0;651;255;246;1112;1103;1084;7005;6861;6727;5718;4699;3686;0;0;0;0;0;0;40;1;1;1;270000
27126;0;0;0;0;8086;0;0;0;0;8086;0;0;0;-2;-2;-2;-2;-2;-2;38;2;1;1;500000
27127;0;0;0;0;0;338;1217;0;0;0;338;1217;1246;-2;-2;-1;-1;-1;-1;35;1;1;1;300000
27128;0;443;9652;9199;4883;16701;6879;9624;9157;4869;16643;6879;18786;-1;-1;-1;-1;-1;-1;35;1;1;1;150000
27129;0;10010;10224;9852;13801;15502;15000;290583;288709;331833;366591;359050;350178;0;0;0;0;0;0;34;2;1;1;360000
27130;1;0;7000;0;8000;5000;5000;87186;82350;84592;77901;74102;70265;2;2;0;0;0;0;42;1;2;1;110000
27131;0;10425;1;609;25821;10072;48564;337;22179;25407;54913;88355;47026;0;0;-1;0;0;0;38;1;1;1;360000
27132;1;0;0;0;0;0;0;0;0;0;0;0;0;-2;-2;-2;-2;-2;-2;37;2;1;1;220000
27133;0;2046;1971;1697;2431;3998;3510;65193;64268;79320;93596;92690;92129;0;0;0;0;0;0;45;2;1;1;230000
27134;0;2808;1625;8806;1666;1666;1666;8764;8805;1665;1665;1665;1665;0;-1;-1;-1;-1;-1;47;1;3;1;500000
27135;0;5000;5000;5000;4000;5013;4000;25554;32186;31869;40291;38410;48540;0;0;0;0;0;0;43;1;2;1;210000
27136;0;14537;36018;11416;5674;12818;18011;36000;11416;5674;12818;17849;18463;-1;-1;-1;-1;-1;-1;47;1;2;1;500000
27137;1;800;0;5000;3000;0;1400;25583;26073;22717;20089;20708;19932;2;0;0;2;2;3;33;1;3;1;30000
27138;0;3000;10000;3000;5000;0;8000;60606;51938;55040;55597;57088;56294;0;0;0;2;0;0;45;1;3;1;490000
27139;0;8420;8418;8499;8519;8922;8622;230897;233374;235603;238769;236769;236767;0;0;0;0;0;0;48;1;2;1;240000
27140;1;3000;3000;15000;0;3000;3000;80692;79104;65199;66872;65506;64158;2;2;2;2;2;2;46;1;1;1;200000
27141;0;15000;16000;16000;19000;20000;16100;436172;427064;488808;477884;464727;455520;0;0;0;0;0;0;42;2;2;1;490000
27142;0;377000;8505;202000;8006;11005;34700;21682;193283;44351;243567;236484;205495;-1;-1;0;0;0;0;47;1;2;1;240000
27143;0;4493;0;0;3166;0;0;0;3166;3166;0;0;4908;0;0;-1;-2;-1;-1;29;2;1;1;160000
27144;0;0;6295;58852;749;0;1498;6295;58852;749;749;1498;921;-1;-1;-1;2;-1;-1;30;2;2;1;60000
27145;0;4300;4600;3800;4800;6300;7650;119911;118248;156121;154523;152159;152240;0;0;0;0;0;0;40;2;5;1;160000
27146;1;3000;1452;1482;4005;3532;5000;55610;58612;84698;98274;97074;95014;0;0;0;0;0;0;42;1;3;1;400000
27147;0;94390;4031;3208;25000;12000;68000;107549;105623;103543;81130;136709;254065;0;0;0;0;0;0;33;1;2;1;320000
27148;0;0;0;0;0;1144;1868;0;0;0;1135;1868;9054;-2;-2;-2;-2;-1;-1;38;2;1;1;340000
27149;0;4849;4900;4667;4737;4800;6300;133170;130372;132264;133047;135091;135367;0;0;0;0;0;0;45;1;3;1;240000
27150;1;1600;1500;2900;1580;0;2000;37347;36580;34260;33543;34372;33217;2;0;0;2;2;2;30;2;1;1;100000
27151;0;0;2000;0;2000;1500;3000;19086;18380;18811;17180;15945;13176;2;2;0;0;0;0;46;1;1;1;50000
27152;0;0;500;1000;100;0;0;21;1005;5;-95;-95;-95;-1;0;-1;-2;-2;1;36;1;1;1;200000
27153;0;2000;8043;3000;3026;15000;4000;58155;54076;57115;55444;41083;38242;0;0;0;0;0;0;44;1;3;1;280000
27154;0;3208;377;2912;378;0;9182;376;2899;377;-1;9138;346;-2;-2;-2;-2;-2;-2;37;1;2;1;360000
27155;1;0;0;0;3000;1300;3000;19072;19657;20251;17818;17069;14301;3;4;2;2;2;2;43;1;2;1;20000
27156;0;4099;4613;77;6991;3707;907;4613;3853;6987;3707;907;386;-1;0;-1;-1;-1;-1;47;1;0;1;160000
27157;1;1642;0;0;0;0;0;28496;30136;31071;32101;32875;33666;2;3;4;5;6;7;29;2;2;1;30000
27158;1;0;500;700;700;1500;1500;14015;13882;13704;13523;12524;11512;2;2;2;2;2;2;29;2;1;1;90000
27159;1;611;610;588;1500;1300;1600;16781;16436;16116;14870;14102;12721;0;0;0;0;0;0;43;1;2;1;20000
27160;1;6000;0;2000;3420;3500;2500;45263;46134;45173;42455;39588;37709;2;2;0;0;0;0;30;2;3;1;100000
27161;1;0;0;0;0;0;0;300;300;300;300;300;300;2;2;2;2;2;3;40;1;3;1;20000
27162;0;2000;2000;2000;3000;2600;3000;48959;47578;46502;44095;42349;39883;0;0;0;0;0;0;40;1;3;1;300000
27163;0;3000;2500;2700;2700;2486;2500;65251;66483;67127;67569;66157;67958;0;0;0;0;0;0;31;2;2;1;70000
27164;0;331;359;0;2000;0;0;7787;7701;7975;6247;6494;6744;0;2;2;2;3;4;42;1;1;1;10000
27165;0;500;500;500;1500;1500;1200;11610;11292;10975;9649;8291;7217;0;0;0;0;0;0;42;2;2;1;50000
27166;0;5000;10000;5000;6000;8000;0;156022;154421;160149;191098;228523;238094;0;0;0;0;2;1;40;1;2;1;280000
27167;0;200;502;349;1159;1149;0;10106;9761;9571;8561;7542;7816;0;0;0;0;2;1;44;2;3;1;10000
27168;1;0;3000;900;1500;2000;2800;9690;6690;9470;8600;8409;8275;0;0;0;0;0;0;29;1;2;1;10000
27169;0;3000;1000;1000;0;3170;1600;17959;17368;16926;17512;14897;13835;0;0;2;0;0;0;29;2;1;1;20000
